 36.3535963; 35.5885404; 1.3436786; 3.5104343
 36.3653485; 35.6371328; 1.3234103; 3.5183690
 36.3780722; 35.6854869; 1.3036639; 3.5292476
 36.3917342; 35.7335792; 1.2844399; 3.5427882
 36.4063070; 35.7814072; 1.2657259; 3.5587361
 36.4217596; 35.8289560; 1.2475169; 3.5768252
 36.4380638; 35.8762205; 1.2298056; 3.5968769
 36.4551912; 35.9231935; 1.2125874; 3.6187162
 36.4731130; 35.9698680; 1.1958562; 3.6422115
 36.4918027; 36.0162424; 1.1796053; 3.6672216
 36.5112316; 36.0623094; 1.1638327; 3.6936532
 36.5313750; 36.1080718; 1.1485337; 3.7214337
 36.5522039; 36.1535224; 1.1337058; 3.7505001
 36.5736958; 36.1986679; 1.1193429; 3.7807840
 36.5958215; 36.2435014; 1.1054426; 3.8122431
 36.6185602; 36.2880322; 1.0919984; 3.8448246
 36.6418833; 36.3322546; 1.0790106; 3.8785050
 36.6657710; 36.3761799; 1.0664748; 3.9132756
 36.6901954; 36.4198038; 1.0543911; 3.9491281
 36.7151377; 36.4631390; 1.0427552; 3.9860588
 36.7405707; 36.5061830; 1.0315676; 4.0240697
 36.7664763; 36.5489491; 1.0208251; 4.0629998
 36.7928283; 36.5914370; 1.0105284; 4.1027767
 36.8196090; 36.6336605; 1.0006749; 4.1434507
 36.8467933; 36.6756211; 0.9912653; 4.1850005
 36.8743637; 36.7173329; 0.9822979; 4.2257031
 36.9022963; 36.7587996; 0.9737733; 4.2655875
 36.9305736; 36.8000350; 0.9656904; 4.3046809
 36.9591731; 36.8410451; 0.9580500; 4.3430092
 36.9880771; 36.8818433; 0.9508513; 4.3805970
 37.0172642; 36.9224377; 0.9440951; 4.4174673
 37.0467167; 36.9628414; 0.9377811; 4.4536422
 37.0764142; 37.0030642; 0.9319098; 4.4891428
 37.1063389; 37.0431192; 0.9264812; 4.5239889
 37.1364714; 37.0830173; 0.9214993; 4.5581995
 37.1667936; 37.1227720; 0.9169670; 4.5917928
 37.1972865; 37.1623957; 0.9128968; 4.6247861
 37.2279311; 37.2019022; 0.9092972; 4.6571959
 37.2587086; 37.2413053; 0.9061649; 4.6890380
 37.2896001; 37.2806190; 0.9034974; 4.7203276
 37.3205872; 37.3198573; 0.9012978; 4.7510793
 37.3516514; 37.3590348; 0.8995664; 4.7813068
 37.3827771; 37.3981633; 0.8980983; 4.8110237
 37.4139578; 37.4372481; 0.8967537; 4.8402426
 37.4451895; 37.4762922; 0.8954685; 4.8689759
 37.4764711; 37.5152962; 0.8941993; 4.8972355
 37.5078018; 37.5542608; 0.8929446; 4.9250328
 37.5391812; 37.5931862; 0.8917035; 4.9523787
 37.5706085; 37.6320730; 0.8904792; 4.9792839
 37.6020830; 37.6709215; 0.8892737; 5.0000000
 37.6336041; 37.7097324; 0.8880867; 5.0000000
 37.6651707; 37.7485060; 0.8869178; 5.0000000
 37.6967824; 37.7872431; 0.8857671; 5.0000000
 37.7284382; 37.8259440; 0.8846345; 5.0000000
 37.7601375; 37.8646094; 0.8835201; 5.0000000
 37.7918795; 37.9032396; 0.8824242; 5.0000000
 37.8236635; 37.9418355; 0.8813466; 5.0000000
 37.8554887; 37.9803972; 0.8802874; 5.0000000
 37.8873544; 38.0189256; 0.8792466; 5.0000000
 37.9192597; 38.0574210; 0.8782244; 5.0000000
 37.9512042; 38.0958842; 0.8772206; 5.0000000
 37.9831867; 38.1343155; 0.8762355; 5.0000000
 38.0152069; 38.1727156; 0.8752689; 5.0000000
 38.0472637; 38.2110850; 0.8743210; 5.0000000
 38.0793565; 38.2494244; 0.8733918; 5.0000000
 38.1114846; 38.2877342; 0.8724813; 5.0000000
 38.1436472; 38.3260150; 0.8715895; 5.0000000
 38.1758435; 38.3642674; 0.8707166; 5.0000000
 38.2080730; 38.4024921; 0.8698625; 5.0000000
 38.2403346; 38.4406894; 0.8690273; 5.0000000
 38.2726278; 38.4788602; 0.8682110; 5.0000000
 38.3049517; 38.5170048; 0.8674137; 5.0000000
 38.3373058; 38.5551241; 0.8666353; 5.0000000
 38.3696891; 38.5932183; 0.8658760; 5.0000000
 38.4021010; 38.6312884; 0.8651357; 5.0000000
